Outcome,Star,Avg. Star,Clique,Num 
2,21,7.238095238095238,25,156
2,11,7.181818181818182,29,97
2,3,7.333333333333333,14,33
2,4,10.0,26,62
1,1,5.0,3,7
2,4,6.5,7,29
2,10,7.0,23,83
2,23,6.478260869565218,29,155
1,1,10.0,3,12
2,16,6.875,25,119
2,11,6.363636363636363,14,73
2,15,6.6,15,99
2,12,6.416666666666667,14,79
2,6,6.833333333333333,9,44
2,3,7.0,3,21
2,17,5.764705882352941,28,109
2,11,6.181818181818182,16,73
2,15,6.066666666666666,28,104
2,4,7.75,30,57
2,24,7.708333333333333,27,187
2,5,6.4,14,41
2,5,7.0,13,43
2,14,7.285714285714286,16,104
2,7,7.285714285714286,7,51
2,4,5.5,5,23
2,4,6.0,27,47
2,15,6.0,21,96
2,18,6.222222222222222,21,115
2,23,7.0,23,161
2,15,7.333333333333333,23,118
2,16,6.25,27,111
2,9,7.111111111111111,28,83
2,11,7.454545454545454,20,91
2,6,5.666666666666667,30,58
1,1,7.0,18,24
1,1,8.0,30,37
2,12,7.166666666666667,27,101
2,29,6.586206896551724,30,191
2,12,6.0,26,85
2,20,7.0,25,144
2,12,5.75,30,87
2,6,4.333333333333333,7,27
2,7,6.857142857142857,8,49
2,5,7.0,7,37
2,8,5.0,11,43
2,7,7.571428571428571,16,62
2,5,7.0,9,39
2,8,6.875,10,57
2,16,6.8125,25,118
2,3,7.333333333333333,12,31
2,2,6.5,17,28
2,3,6.0,6,21
2,7,6.428571428571429,9,47
2,6,6.833333333333333,9,44
2,2,4.0,30,36
2,14,7.285714285714286,16,104
2,15,6.666666666666667,27,112
2,5,8.2,9,45
2,5,4.4,7,24
2,11,7.2727272727272725,13,82
2,7,6.428571428571429,19,57
2,16,5.375,27,97
2,2,6.5,11,22
2,10,7.9,24,93
2,15,6.8,22,108
2,18,6.333333333333333,23,119
2,5,6.0,6,31
2,16,5.25,18,86
2,6,6.166666666666667,25,56
2,4,8.25,6,35
2,7,6.714285714285714,8,48
1,1,6.0,4,9
2,7,5.571428571428571,16,48
2,14,6.357142857142857,24,98
1,1,3.0,3,5
2,1,6.0,27,32
2,10,5.7,24,71
2,6,8.166666666666666,7,50
2,7,7.0,9,51
2,1,8.0,15,22
2,4,5.75,5,24
2,1,8.0,15,22
2,14,6.5,16,93
1,1,10.0,9,18
2,18,5.722222222222222,24,109
2,4,8.0,12,40
2,2,5.5,4,13
2,14,6.642857142857143,22,101
2,13,5.461538461538462,14,72
2,1,7.0,18,24
2,2,7.0,15,27
2,4,5.0,16,32
2,5,6.2,15,41
1,2,6.0,23,33
2,25,6.32,27,160
2,5,6.4,15,42
2,13,7.0,14,92
2,13,5.615384615384615,30,90
2,2,4.0,16,22
2,10,7.0,16,76
2,11,6.090909090909091,16,72
2,22,7.681818181818182,24,171
2,3,5.333333333333333,4,17
2,1,6.0,10,15
2,14,6.071428571428571,26,97
2,2,9.0,24,40
2,6,5.0,9,33
2,2,6.0,4,14
2,8,5.75,8,46
2,19,6.947368421052632,20,133
2,16,5.6875,18,93
2,17,7.529411764705882,20,131
2,3,8.0,3,24
2,21,6.380952380952381,30,143
1,1,7.0,3,9
2,19,7.0,22,136
2,4,5.5,9,27
2,14,6.428571428571429,24,100
2,11,6.909090909090909,26,91
2,4,8.25,4,33
2,5,6.0,6,31
2,8,5.625,25,62
2,5,6.8,10,39
2,13,6.153846153846154,25,92
1,1,7.0,16,22
2,5,5.2,17,38
2,4,6.5,7,29
2,23,6.0,28,141
2,12,7.166666666666667,16,90
2,8,5.625,9,46
2,24,6.416666666666667,25,155
2,9,6.888888888888889,12,65
2,5,6.6,11,39
2,9,5.555555555555555,19,60
2,3,5.333333333333333,5,18
2,11,7.2727272727272725,12,81
2,3,6.666666666666667,3,20
1,1,9.0,13,21
2,4,7.0,7,31
2,5,4.6,13,31
2,16,7.0,17,113
2,7,5.714285714285714,12,45
2,22,6.318181818181818,22,139
2,10,7.0,12,72
2,7,6.571428571428571,16,55
2,5,6.2,17,43
2,3,8.666666666666666,18,41
2,12,6.25,20,83
2,21,6.904761904761905,24,148
2,2,8.5,6,21
2,2,5.0,3,11
2,6,7.0,22,58
2,17,6.411764705882353,28,120
2,3,7.666666666666667,3,23
2,10,6.2,16,68
2,9,5.777777777777778,16,59
2,6,6.5,7,40
2,9,6.111111111111111,24,70
2,16,7.0625,19,116
2,8,6.75,9,55
2,6,5.166666666666667,10,35
2,2,7.5,4,17
2,3,6.0,17,32
1,1,3.0,19,21
2,16,6.5625,23,111
2,9,6.555555555555555,26,76
2,13,5.615384615384615,24,84
2,2,6.5,25,36
2,10,7.0,20,80
2,6,7.166666666666667,28,65
2,2,7.5,6,19
2,4,6.25,22,43
2,2,4.0,4,10
2,11,5.909090909090909,11,65
1,1,3.0,7,9
2,11,7.363636363636363,11,81
2,6,6.0,28,58
2,10,6.8,24,82
2,3,6.666666666666667,11,28
2,7,8.285714285714286,8,59
2,9,7.444444444444445,9,67
2,6,4.833333333333333,9,32
2,3,8.666666666666666,10,33
1,1,6.0,12,17
2,6,7.333333333333333,6,44
2,9,6.777777777777778,13,65
2,3,8.0,7,28
2,11,5.818181818181818,18,71
2,2,4.5,6,13
2,4,8.25,23,52
2,5,7.2,8,39
2,4,4.25,4,17
2,4,6.0,5,25
2,28,6.25,30,177
2,8,6.5,23,67
2,11,6.181818181818182,13,70
2,11,6.363636363636363,13,72
2,21,6.714285714285714,28,148
2,7,6.571428571428571,7,46
2,9,5.555555555555555,29,70
2,11,6.818181818181818,11,75
2,15,7.333333333333333,20,115
2,3,8.333333333333334,4,26
2,8,5.625,17,54
2,10,6.8,17,75
2,21,6.523809523809524,25,141
2,14,6.0,21,91
2,6,4.666666666666667,21,43
2,2,5.0,9,17
2,5,6.4,27,54
2,14,6.071428571428571,18,89
2,3,6.666666666666667,7,24
2,8,6.375,21,64
2,10,7.6,10,76
2,20,6.35,21,127
2,12,6.5,12,78
2,12,7.333333333333333,12,88
2,3,4.0,4,13
2,11,6.2727272727272725,24,81
2,21,6.714285714285714,22,141
2,11,7.090909090909091,28,95
2,10,7.5,13,78
2,13,7.3076923076923075,21,103
2,4,6.25,26,47
2,16,6.9375,21,116
2,19,6.631578947368421,23,130
2,6,6.0,7,37
2,4,6.25,4,25
2,7,7.0,20,62
2,19,6.0,22,117
2,11,5.090909090909091,12,57
2,4,7.5,9,35
2,26,5.8076923076923075,28,153
2,8,6.125,18,59
2,9,7.555555555555555,13,72
2,4,5.5,27,45
2,8,6.0,12,52
2,16,6.5625,24,113
2,3,6.666666666666667,10,27
2,3,8.666666666666666,5,28
2,8,7.75,12,66
2,3,9.0,25,49
2,12,5.75,17,74
1,1,8.0,3,10
2,28,6.357142857142857,28,178
2,13,6.230769230769231,20,88
2,23,7.434782608695652,27,175
2,5,6.6,9,37
2,7,6.571428571428571,11,50
1,1,5.0,3,7
2,13,5.923076923076923,17,81
2,11,5.909090909090909,29,83
2,12,6.583333333333333,17,84
2,5,4.8,7,26
2,3,8.0,21,42
2,3,8.333333333333334,20,42
2,28,6.357142857142857,30,180
2,5,5.0,25,45
2,9,7.444444444444445,27,85
2,4,8.0,4,32
2,10,6.3,23,76
2,19,7.157894736842105,23,140
2,3,6.0,6,21
2,20,7.2,23,147
2,13,6.538461538461538,16,88
2,6,6.5,25,58
1,1,6.0,17,22
2,11,7.090909090909091,13,80
2,2,4.5,10,17
2,3,4.0,23,32
2,3,7.666666666666667,4,24
2,3,4.666666666666667,12,23
2,4,7.25,28,53
2,5,5.6,5,28
2,9,5.888888888888889,14,58
2,11,6.818181818181818,12,76
2,5,6.4,29,56
2,8,6.5,21,65
2,20,5.5,30,120
2,12,6.75,22,91
2,2,7.5,3,16
2,2,8.0,4,18
2,13,7.230769230769231,20,101
2,9,5.555555555555555,23,64
2,22,6.0,27,137
1,1,5.0,7,11
2,17,6.352941176470588,29,120
1,2,4.5,3,10
1,1,8.0,17,24
2,5,3.4,16,28
2,11,6.636363636363637,27,89
2,11,7.2727272727272725,15,84
2,21,5.809523809523809,22,123
2,4,8.0,17,45
2,12,6.833333333333333,21,91
2,28,5.821428571428571,29,164
2,9,5.888888888888889,27,71
2,5,6.8,12,41
2,21,6.095238095238095,29,136
2,3,9.0,13,37
2,14,6.428571428571429,20,96
2,10,6.1,14,65
2,10,6.6,24,80
2,9,5.333333333333333,21,60
2,24,5.916666666666667,24,142
2,4,6.75,19,42
2,9,6.666666666666667,24,75
2,4,5.75,30,49
2,19,6.2631578947368425,21,121
2,7,6.0,9,44
2,11,7.090909090909091,17,84
2,11,6.181818181818182,17,74
2,8,7.625,11,64
2,17,7.117647058823529,23,127
2,14,5.5,19,82
2,14,6.142857142857143,23,95
2,15,6.666666666666667,25,110
2,6,6.666666666666667,6,40
2,4,7.75,8,35
2,9,6.333333333333333,15,63
2,3,6.333333333333333,16,32
2,5,6.6,8,36
2,1,3.0,20,22
2,5,6.0,5,30
2,4,5.0,5,21
2,6,6.0,16,46
2,7,5.0,28,56
2,3,6.666666666666667,4,21
2,10,7.3,17,80
2,8,7.0,9,57
2,4,8.0,9,37
2,2,7.0,19,31
2,3,6.333333333333333,15,31
2,11,6.181818181818182,23,80
2,20,6.95,28,147
2,12,6.166666666666667,23,85
2,1,7.0,7,13
2,27,6.37037037037037,28,173
2,2,6.0,25,35
2,15,7.133333333333334,21,113
2,1,6.0,7,12
2,20,6.75,23,137
2,2,8.0,23,37
2,7,4.571428571428571,14,39
2,12,6.166666666666667,28,90
2,4,6.75,8,31
2,12,6.166666666666667,22,83
2,4,7.75,10,37
2,2,6.0,10,20
2,8,5.5,13,49
2,3,8.333333333333334,11,33
2,15,7.266666666666667,25,119
2,10,6.3,29,82
2,18,7.833333333333333,28,151
2,3,7.333333333333333,21,40
2,8,6.5,9,53
2,7,5.428571428571429,23,54
2,4,8.25,20,49
2,5,7.4,6,38
2,2,6.5,14,25
2,15,5.733333333333333,18,89
2,4,5.0,5,21
2,3,8.333333333333334,5,27
2,4,5.25,14,31
2,9,7.333333333333333,16,73
2,19,6.7368421052631575,25,134
2,4,6.75,5,28
2,7,5.857142857142857,9,43
2,13,6.846153846153846,22,98
2,9,6.222222222222222,17,64
2,12,6.416666666666667,17,82
2,10,5.2,26,68
2,24,6.625,27,162
2,4,6.5,22,44
2,2,9.0,29,45
2,15,6.533333333333333,15,98
2,2,7.0,4,16
2,1,7.0,9,15
2,3,7.0,6,24
1,1,7.0,18,24
2,6,6.0,24,54
2,24,6.458333333333333,27,157
2,13,5.769230769230769,22,84
2,2,3.0,4,8
2,7,7.0,30,72
2,2,10.0,13,31
2,2,4.5,10,17
2,5,8.4,30,67
2,4,5.25,15,32
2,4,4.25,28,41
2,10,6.7,22,79
2,2,6.5,4,15
2,14,7.0,20,104
2,2,6.0,15,25
2,3,6.333333333333333,10,26
2,11,5.636363636363637,28,79
2,8,5.125,23,56
2,3,7.0,5,23
2,11,6.181818181818182,12,69
2,9,7.222222222222222,15,71
2,4,8.0,11,39
2,15,7.466666666666667,16,113
2,15,6.4,20,101
2,21,7.190476190476191,24,153
2,5,4.6,5,23
2,4,7.75,12,39
2,3,9.666666666666666,21,47
2,6,7.666666666666667,13,53
2,3,6.666666666666667,4,21
2,4,4.25,7,20
2,5,6.8,17,46
2,10,7.7,14,81
2,3,5.333333333333333,26,39
2,4,6.25,8,29
1,1,6.0,8,13
2,4,5.5,7,25
2,29,6.689655172413793,29,194
2,2,6.5,21,32
2,4,7.0,4,28
2,13,5.923076923076923,14,78
2,9,7.777777777777778,19,80
2,3,6.0,15,30
1,1,3.0,6,8
1,2,5.5,14,23
1,1,3.0,3,5
2,14,7.571428571428571,20,112
2,24,7.083333333333333,25,171
2,7,7.571428571428571,25,71
1,1,8.0,3,10
2,3,5.666666666666667,20,34
2,16,6.75,23,115
2,2,8.5,6,21
2,2,5.5,14,23
2,17,6.411764705882353,21,112
2,2,8.0,15,29
2,3,5.333333333333333,11,24
2,11,7.2727272727272725,17,86
2,2,7.5,3,16
2,5,8.0,13,48
2,5,7.4,22,54
2,18,7.833333333333333,26,149
2,7,6.857142857142857,7,48
2,12,6.25,21,84
2,11,6.636363636363637,20,82
2,8,6.125,14,55
2,4,5.0,17,33
2,6,7.5,12,51
2,13,6.6923076923076925,28,102
2,4,7.75,19,46
2,6,7.5,11,50
2,3,7.333333333333333,3,22
1,1,10.0,8,17
2,7,5.428571428571429,18,49
2,3,6.666666666666667,29,46
2,14,6.571428571428571,19,97
2,5,4.4,7,24
2,3,6.333333333333333,7,23
2,5,7.0,12,42
2,8,6.0,14,54
2,19,6.526315789473684,19,124
2,4,7.25,19,44
2,8,8.125,21,78
2,11,7.545454545454546,20,92
2,12,5.416666666666667,15,68
2,18,7.444444444444445,24,140
2,3,5.666666666666667,24,38
1,1,3.0,5,7
2,9,6.222222222222222,30,77
1,1,4.0,3,6
2,2,6.0,30,40
2,3,5.0,3,15
1,1,4.0,6,9
2,14,6.428571428571429,30,106
2,11,7.0,17,83
2,7,5.857142857142857,20,54
2,20,6.35,23,130
2,5,7.6,15,48
2,3,8.333333333333334,3,25
2,14,5.714285714285714,26,92
2,14,7.428571428571429,24,114
2,11,6.181818181818182,16,73
2,9,6.777777777777778,17,69
2,16,7.375,30,131
2,6,7.666666666666667,25,65
2,19,7.421052631578948,28,150
2,17,7.294117647058823,27,134
2,18,6.0,21,111
2,2,6.0,22,32
2,14,6.857142857142857,28,110
2,5,5.8,9,33
2,14,7.428571428571429,29,119
2,5,6.2,11,37
2,4,5.75,10,29
1,1,5.0,3,7
2,16,7.375,26,128
2,1,10.0,16,25
2,4,7.5,8,34
2,20,6.7,30,144
2,21,6.095238095238095,29,135
2,7,5.857142857142857,9,43
2,23,6.478260869565218,27,153
2,5,7.4,21,53
2,14,6.642857142857143,16,95
2,7,6.428571428571429,28,66
2,4,5.75,19,38
2,14,7.0,29,113
2,16,7.0,29,124
2,3,5.333333333333333,6,19
2,20,6.55,26,136
2,7,5.285714285714286,27,57
2,14,5.714285714285714,14,80
2,13,5.923076923076923,23,87
2,17,6.470588235294118,26,119
2,7,6.714285714285714,8,48
2,4,6.25,21,42
2,6,5.666666666666667,27,55
2,3,6.0,3,18
2,10,6.2,16,68
2,18,5.777777777777778,29,115
2,11,6.7272727272727275,26,89
1,1,7.0,6,12
2,6,7.0,9,45
2,2,7.0,10,22
2,5,6.6,8,36
2,3,4.666666666666667,18,29
2,2,7.0,15,27
2,1,9.0,25,33
2,23,6.826086956521739,25,159
2,6,6.166666666666667,16,47
2,5,7.0,18,48
2,2,6.5,4,15
2,5,4.8,19,38
2,3,7.666666666666667,16,36
2,3,6.333333333333333,5,21
2,6,7.5,17,56
2,5,5.6,20,43
2,5,6.4,14,41
2,8,6.625,9,54
2,2,6.5,3,14
2,14,6.571428571428571,18,96
2,10,6.1,11,62
2,4,5.5,19,37
2,2,7.5,14,27
1,1,4.0,7,10
2,7,4.857142857142857,9,36
2,8,5.5,9,45
2,1,3.0,13,15
1,2,7.0,8,20
2,26,6.3076923076923075,28,165
2,5,7.2,15,46
2,8,7.25,10,60
2,3,5.333333333333333,6,19
2,15,7.266666666666667,18,112
2,6,7.666666666666667,18,58
2,9,6.222222222222222,16,63
2,17,7.0,20,122
2,4,7.25,19,44
2,1,7.0,12,18
2,20,6.2,20,124
2,3,6.666666666666667,5,22
2,2,5.0,11,19
2,3,8.333333333333334,3,25
2,2,4.5,6,13
2,26,6.038461538461538,26,156
2,7,6.428571428571429,21,59
2,18,6.777777777777778,18,122
2,2,6.0,6,16
2,6,6.833333333333333,16,51
2,2,7.5,24,37
2,5,7.0,23,53
2,16,6.5625,21,109
2,11,5.7272727272727275,30,82
2,2,5.5,7,16
2,5,4.8,18,37
1,1,7.0,4,10
2,10,5.7,25,72
1,1,4.0,8,11
2,6,6.0,21,51
2,7,7.714285714285714,14,61
2,22,5.636363636363637,27,129
2,10,6.3,10,63
2,3,7.666666666666667,13,33
2,5,5.6,21,44
2,4,7.25,4,29
2,14,7.285714285714286,22,110
2,9,6.222222222222222,10,57
2,3,6.0,3,18
2,8,7.5,17,69
2,6,6.833333333333333,6,41
2,20,6.9,20,138
2,23,6.6521739130434785,25,154
2,4,6.75,4,27
2,7,7.428571428571429,12,57
2,11,6.090909090909091,23,79
2,28,6.0,30,170
2,12,7.416666666666667,25,102
2,24,6.791666666666667,27,166
2,18,5.944444444444445,26,115
1,1,9.0,5,13
2,5,7.2,27,58
2,18,5.944444444444445,22,111
2,13,5.846153846153846,19,82
2,6,6.333333333333333,9,41
2,1,7.0,13,19
1,1,9.0,29,37
2,8,7.5,29,80
2,8,5.875,12,51
2,5,5.4,16,38
2,6,5.833333333333333,6,35
2,14,7.285714285714286,20,108
2,12,7.416666666666667,21,98
1,1,3.0,3,5
2,4,6.25,7,28
2,6,5.833333333333333,7,36
2,15,6.533333333333333,20,103
2,3,8.0,14,35
2,25,6.56,26,165
2,5,6.0,12,37
2,6,7.166666666666667,14,51
2,12,7.083333333333333,24,97
2,9,6.888888888888889,10,63
2,8,6.25,28,70
2,15,6.733333333333333,18,104
2,7,7.0,16,58
2,5,8.4,16,53
2,2,8.0,7,21
2,7,8.142857142857142,8,58
2,4,7.25,14,39
2,1,4.0,5,8
2,7,5.428571428571429,13,44
2,2,6.5,15,26
2,29,6.379310344827586,29,184
1,1,4.0,9,12
2,2,7.0,27,39
2,7,5.714285714285714,19,52
2,8,6.75,10,56
2,15,6.933333333333334,29,118
2,6,4.333333333333333,18,38
2,2,4.5,6,13
2,15,7.266666666666667,27,121
2,14,6.928571428571429,22,104
2,6,5.333333333333333,17,43
2,19,7.0,19,133
2,10,6.7,10,67
2,7,6.714285714285714,7,47
2,5,6.4,5,32
2,10,6.2,12,64
2,8,5.125,15,48
2,4,6.75,30,53
2,13,5.846153846153846,26,89
2,4,6.0,22,42
2,10,7.0,25,85
2,12,6.416666666666667,29,94
2,25,6.52,27,165
2,7,6.857142857142857,8,49
2,8,5.75,25,63
2,24,6.5,24,156
2,7,6.857142857142857,19,60
2,5,5.6,5,28
2,21,7.190476190476191,23,153
2,7,5.428571428571429,11,42
2,10,5.8,10,58
2,2,6.0,16,26
1,1,4.0,3,6
2,3,8.666666666666666,9,32
2,15,6.133333333333334,19,96
2,5,7.0,5,35
2,11,6.181818181818182,12,69
2,4,6.5,9,31
1,1,10.0,5,14
1,1,3.0,21,23
2,21,5.904761904761905,23,126
2,13,7.923076923076923,13,103
2,6,7.333333333333333,19,57
2,7,6.714285714285714,13,53
2,3,6.333333333333333,6,22
2,3,8.666666666666666,28,51
2,27,6.037037037037037,30,166
1,1,4.0,3,6
2,4,6.75,10,33
1,2,6.5,4,15
2,20,5.2,24,107
2,3,6.666666666666667,9,26
2,15,7.0,28,118
2,18,6.5,22,121
2,11,6.818181818181818,11,75
2,17,7.352941176470588,18,126
2,12,5.916666666666667,22,81
2,5,7.2,19,50
2,11,6.7272727272727275,22,85
2,12,6.416666666666667,22,87
2,7,7.571428571428571,11,57
2,7,6.142857142857143,24,60
2,2,6.5,3,14
2,6,5.5,24,51
2,6,6.0,20,50
2,9,7.666666666666667,21,81
2,6,7.666666666666667,9,49
1,1,7.0,3,9
2,7,7.571428571428571,15,61
2,20,6.7,24,138
2,13,6.6923076923076925,20,94
2,6,6.166666666666667,27,58
2,22,6.863636363636363,24,152
2,9,7.666666666666667,12,72
1,1,10.0,11,20
2,17,5.823529411764706,17,99
2,13,6.384615384615385,16,86
2,8,6.5,15,59
2,3,7.333333333333333,3,22
2,1,8.0,11,18
2,12,6.916666666666667,12,83
2,19,5.526315789473684,26,112
2,6,7.333333333333333,8,46
2,6,6.5,11,44
2,20,7.0,20,140
2,13,6.3076923076923075,17,86
2,2,8.5,11,26
2,6,5.833333333333333,16,45
2,24,6.333333333333333,30,158
2,1,7.0,10,16
2,17,7.117647058823529,18,122
2,5,5.2,5,26
1,1,5.0,26,30
2,4,6.75,28,51
2,1,10.0,11,20
2,10,6.2,20,72
2,7,6.285714285714286,10,47
2,9,6.888888888888889,15,68
2,5,8.4,12,49
2,5,4.4,10,27
2,2,7.5,6,19
2,4,5.0,9,25
2,2,3.5,12,17
2,16,6.75,21,113
2,8,7.125,30,79
2,5,7.4,9,41
2,21,7.523809523809524,23,160
2,2,5.5,6,15
2,15,6.6,17,101
2,3,6.0,12,27
2,3,8.0,3,24
2,13,6.0,21,86
2,2,3.5,5,10
2,2,5.5,16,25
2,3,5.333333333333333,6,19
2,4,3.5,16,26
2,17,6.882352941176471,20,120
2,18,6.111111111111111,26,118
2,20,5.95,22,120
2,17,7.117647058823529,17,121
2,5,8.0,10,45
2,8,7.0,28,76
2,12,5.833333333333333,24,82
2,2,6.0,27,37
2,4,8.0,22,50
1,1,7.0,10,16
2,8,6.25,15,57
2,13,6.846153846153846,25,101
2,15,6.333333333333333,25,105
2,4,7.25,6,31
2,1,10.0,9,18
2,3,5.666666666666667,15,29
2,4,4.75,13,28
2,27,5.814814814814815,30,160
2,9,7.555555555555555,15,74
2,23,6.043478260869565,29,145
1,1,10.0,13,22
2,16,6.3125,21,106
2,10,5.7,25,72
2,7,4.857142857142857,9,36
2,16,6.5625,23,112
2,7,6.571428571428571,22,61
1,2,7.0,17,29
2,21,5.571428571428571,23,119
2,8,6.75,21,67
2,14,6.285714285714286,18,92
2,26,6.3076923076923075,30,167
2,10,5.6,12,58
2,15,5.6,16,85
2,14,6.071428571428571,19,90
1,1,7.0,8,14
2,8,6.5,29,73
2,22,6.090909090909091,26,138
2,16,5.5,28,99
2,7,6.285714285714286,10,47
2,27,6.925925925925926,27,186
2,4,6.5,8,30
2,15,5.466666666666667,15,82
1,1,9.0,3,11
2,10,5.8,16,64
2,3,7.0,11,29
2,1,9.0,6,14
2,1,10.0,9,18
2,7,5.142857142857143,10,39
2,4,8.25,4,33
2,6,6.166666666666667,22,53
2,16,7.25,21,121
2,29,6.310344827586207,29,183
2,4,7.5,11,37
2,3,7.666666666666667,5,25
2,6,7.333333333333333,9,47
2,5,6.2,8,34
2,8,7.25,12,62
1,1,8.0,3,10
2,18,6.888888888888889,18,124
2,4,9.0,24,56
2,4,4.0,10,22
2,10,6.5,16,71
2,9,5.888888888888889,14,58
2,17,6.294117647058823,17,107
2,9,6.111111111111111,28,74
2,21,6.9523809523809526,24,148
2,19,6.631578947368421,28,135
2,21,6.523809523809524,26,142
2,20,7.6,27,158
2,28,6.5,30,183
2,5,6.0,27,52
2,16,6.3125,16,101
2,6,6.833333333333333,7,42
2,6,8.333333333333334,18,62
2,7,6.428571428571429,20,58
2,14,6.0,18,88
2,2,6.5,4,15
2,1,7.0,13,19
2,8,5.625,23,60
2,6,8.166666666666666,17,60
2,13,6.615384615384615,17,90
2,2,3.0,8,12
2,1,10.0,3,12
2,4,4.75,30,45
2,5,5.6,6,29
1,1,5.0,7,11
1,4,7.0,4,28
2,9,7.888888888888889,23,85
2,13,7.3076923076923075,18,100
2,7,6.428571428571429,8,46
2,15,7.4,24,120
2,18,6.388888888888889,23,120
2,7,5.857142857142857,14,48
2,12,6.333333333333333,12,76
2,14,6.285714285714286,18,92
2,12,6.25,12,75
2,16,6.5,24,112
2,7,5.0,21,49
2,13,5.6923076923076925,21,82
2,6,5.666666666666667,6,34
2,8,5.75,22,60
2,21,6.809523809523809,22,144
2,6,6.5,28,61
2,3,6.666666666666667,29,46
2,4,8.0,9,37
2,3,5.666666666666667,7,21
2,9,6.444444444444445,13,62
2,12,6.333333333333333,18,82
2,4,8.25,5,34
2,5,5.0,5,25
2,13,6.846153846153846,16,92
2,3,5.666666666666667,9,23
2,8,7.125,17,66
2,10,6.2,11,63
1,1,7.0,22,28
2,8,7.375,14,65
2,4,5.5,8,26
2,13,6.384615384615385,21,91
2,8,6.875,18,65
2,6,7.333333333333333,9,47
2,7,6.0,23,58
2,9,6.222222222222222,17,64
2,3,9.666666666666666,12,38
2,5,5.8,8,32
2,13,6.846153846153846,26,102
2,29,7.0,30,204
2,9,4.888888888888889,25,60
1,1,8.0,8,15
2,28,6.678571428571429,28,187
2,1,3.0,16,18
2,5,3.8,16,30
2,7,6.571428571428571,14,53
2,5,5.2,5,26
2,2,6.5,19,30
2,14,6.642857142857143,19,98
2,5,6.8,6,35
2,5,6.0,22,47
2,9,6.888888888888889,17,70
2,23,5.913043478260869,28,141
2,1,5.0,22,26
2,17,7.117647058823529,20,124
1,1,9.0,17,25
2,3,7.0,16,34
2,4,7.5,4,30
2,3,8.0,26,47
2,18,6.333333333333333,28,124
2,12,6.5,27,93
1,1,3.0,8,10
2,11,7.7272727272727275,26,100
1,1,3.0,18,20
2,29,6.9655172413793105,30,203
2,3,5.333333333333333,6,19
1,1,6.0,9,14
2,7,6.285714285714286,9,46
2,5,5.6,11,34
2,5,6.8,29,58
2,5,4.8,14,33
2,19,7.842105263157895,28,157
2,13,7.461538461538462,19,103
2,3,6.333333333333333,11,27
2,1,6.0,18,23
2,12,4.916666666666667,16,63
2,16,8.125,28,140
2,2,8.5,8,23
1,2,4.0,12,18
2,16,7.3125,23,123
2,3,5.0,8,20
2,9,7.0,14,68
2,5,5.4,7,29
2,11,7.545454545454546,13,85
2,2,6.0,10,20
2,6,7.333333333333333,12,50
1,1,3.0,6,8
2,4,7.75,4,31
2,23,5.913043478260869,27,139
2,27,5.888888888888889,28,159
2,3,8.333333333333334,5,27
2,14,5.928571428571429,16,85
2,3,6.333333333333333,19,35
1,4,6.5,4,26
2,9,6.555555555555555,16,66
2,10,7.1,13,74
2,17,6.294117647058823,22,112
2,2,5.5,4,13
2,12,5.333333333333333,24,76
2,5,6.0,12,37
2,5,6.4,5,32
2,16,6.1875,27,110
2,5,6.8,17,46
2,24,5.875,30,147
2,6,5.0,6,30
2,4,8.5,20,50
2,5,6.4,6,33
2,8,7.0,25,73
2,5,7.2,18,49
2,10,5.3,17,60
2,24,6.458333333333333,24,154
2,6,8.166666666666666,21,64
2,6,6.5,23,56
2,4,6.5,23,45
2,2,9.0,20,36
1,1,7.0,9,15
2,4,7.75,7,34
2,5,6.4,10,37
2,3,4.666666666666667,11,22
2,18,6.777777777777778,27,131
2,6,6.0,15,45
2,12,6.833333333333333,15,85
2,4,7.75,4,31
2,20,6.8,21,137
2,5,6.2,9,35
2,24,6.333333333333333,25,153
2,6,6.0,6,36
2,10,6.0,11,61
2,6,5.5,7,34
2,20,6.45,24,133
2,12,6.5,28,93
2,11,7.545454545454546,12,84
2,5,8.6,13,51
2,7,6.285714285714286,8,45
2,8,6.25,8,50
2,10,6.5,24,79
1,1,9.0,4,12
2,2,5.0,24,32
2,2,7.5,20,33
2,3,4.333333333333333,3,13
2,18,6.888888888888889,21,127
2,21,6.333333333333333,22,133
2,15,7.4,23,119
2,11,6.454545454545454,28,87
2,11,6.818181818181818,22,86
2,13,7.230769230769231,24,105
